ID;EDAD;RANGO_EDAD;SITUACION;ANTIGUEDAD;EDUCACION;ESTADO_CIVIL;INGRESO;CNT_PRESTAMOS;DESTINO;CATEGORIA;COMPORTAMIENTO
4131953;50;adulto;dependiente;5;terciaria;soltero;34950000;9;vivienda;B;bueno
1367894;48;adulto;dependiente;8;secundaria;casado;15850000;9;vehiculo;C;malo
1367887;38;joven-adulto;dependiente;3;secundaria;soltero;32950000;5;consumo;B;bueno
2365691;47;adulto;dependiente;9;secundaria;soltero;27250000;8;consumo;C;malo
1581495;52;adulto;dependiente;11;primaria;casado;38050000;6;otros;B;bueno
1559477;50;adulto;dependiente;6;secundaria;casado;3800000;6;capital de trabajo;C;bueno
1285124;51;adulto;independiente;2;secundaria;casado;19950000;1;vehiculo;C;malo
2429293;64;mayor;independiente;11;primaria;casado;31250000;8;vehiculo;B;bueno
2613115;24;joven;independiente;7;secundaria;casado;32750000;7;vivienda;A;bueno
3008775;25;joven;dependiente;12;secundaria;casado;34150000;3;vehiculo;A;bueno
2691126;65;mayor;dependiente;8;secundaria;casado;30250000;1;capital de trabajo;A;bueno
1700375;38;joven-adulto;independiente;7;primaria;casado;7100000;3;vivienda;A;bueno
1774816;20;joven;independiente;10;terciaria;soltero;12050000;2;vivienda;C;malo
3443893;34;joven-adulto;dependiente;13;secundaria;casado;38750000;6;consumo;C;malo
3516881;63;mayor;dependiente;3;primaria;casado;12550000;7;vehiculo;B;malo
1402225;37;joven-adulto;independiente;11;secundaria;casado;31350000;7;consumo;C;bueno
3026558;21;joven;independiente;13;primaria;soltero;9000000;7;vehiculo;B;malo
2684421;35;joven-adulto;dependiente;3;primaria;soltero;36450000;8;capital de trabajo;C;bueno
1554485;35;joven-adulto;independiente;13;secundaria;soltero;40350000;2;vivienda;C;bueno
2629210;19;joven;independiente;2;terciaria;soltero;33650000;8;vivienda;A;bueno
1301620;43;adulto;independiente;11;terciaria;casado;12900000;5;capital de trabajo;A;bueno
1735396;45;adulto;independiente;11;secundaria;soltero;32450000;2;consumo;C;malo
2089701;56;mayor;independiente;2;primaria;soltero;14600000;1;capital de trabajo;A;bueno
4201267;51;adulto;independiente;15;secundaria;soltero;22150000;9;consumo;A;bueno
2613127;32;joven-adulto;independiente;4;primaria;soltero;36750000;7;vehiculo;A;bueno
2506293;57;mayor;independiente;3;primaria;soltero;3800000;6;capital de trabajo;A;malo
2531225;46;adulto;dependiente;7;primaria;casado;32350000;8;capital de trabajo;C;malo
2463897;54;adulto;independiente;10;secundaria;soltero;3700000;8;consumo;C;malo
3614678;25;joven;dependiente;1;secundaria;casado;8800000;2;otros;A;malo
2224668;65;mayor;dependiente;8;secundaria;casado;24250000;1;capital de trabajo;C;bueno
1250693;29;joven-adulto;dependiente;11;secundaria;casado;2300000;9;vehiculo;B;malo
1658718;34;joven-adulto;dependiente;7;secundaria;soltero;33550000;1;otros;A;bueno
1719240;19;joven;dependiente;14;secundaria;casado;13650000;3;vivienda;A;bueno
2108600;23;joven;independiente;8;secundaria;casado;5200000;4;vehiculo;C;malo
2591131;43;adulto;dependiente;1;primaria;soltero;12050000;6;otros;C;malo
1412092;59;mayor;dependiente;1;terciaria;casado;34650000;7;vivienda;B;bueno
2014149;61;mayor;independiente;15;secundaria;casado;10800000;8;capital de trabajo;A;bueno
2120425;39;joven-adulto;dependiente;11;terciaria;soltero;14000000;3;consumo;A;bueno
1904358;31;joven-adulto;dependiente;9;terciaria;casado;5300000;8;otros;A;bueno
1016754;41;adulto;dependiente;2;secundaria;casado;6500000;6;consumo;C;bueno
1550235;26;joven;independiente;8;primaria;soltero;19450000;1;capital de trabajo;C;malo
3616687;44;adulto;dependiente;6;primaria;soltero;25950000;1;capital de trabajo;C;malo
1369767;29;joven-adulto;independiente;3;secundaria;casado;2000000;6;consumo;A;bueno
2933233;46;adulto;dependiente;8;primaria;soltero;32550000;8;vehiculo;A;bueno
1303805;39;joven-adulto;dependiente;8;terciaria;soltero;8500000;3;otros;C;bueno
1559861;20;joven;dependiente;7;secundaria;soltero;28850000;2;capital de trabajo;B;malo
1367947;55;adulto;independiente;4;terciaria;soltero;40350000;8;capital de trabajo;C;malo
2684392;45;adulto;dependiente;3;primaria;casado;40550000;8;otros;B;bueno
1354715;36;joven-adulto;independiente;13;terciaria;casado;20550000;8;vivienda;A;bueno
1857900;40;joven-adulto;dependiente;1;terciaria;casado;11550000;8;vivienda;A;bueno
1156049;18;joven;dependiente;13;secundaria;soltero;6500000;9;capital de trabajo;C;malo
1335913;63;mayor;independiente;12;secundaria;casado;19950000;8;vehiculo;B;bueno
2072880;28;joven-adulto;independiente;3;secundaria;soltero;10600000;4;consumo;A;bueno
1614026;57;mayor;dependiente;11;terciaria;casado;19150000;7;vehiculo;A;bueno
4445456;21;joven;dependiente;13;secundaria;casado;11650000;2;capital de trabajo;B;bueno
1252316;47;adulto;dependiente;7;primaria;casado;26950000;7;capital de trabajo;C;malo
2379000;25;joven;dependiente;10;terciaria;soltero;7900000;4;otros;B;malo
4215339;22;joven;dependiente;3;secundaria;casado;9100000;5;vivienda;B;malo
2073776;35;joven-adulto;dependiente;1;primaria;casado;5200000;6;otros;B;bueno
1845593;34;joven-adulto;independiente;6;terciaria;soltero;21650000;6;otros;C;malo
1035170;54;adulto;dependiente;1;primaria;soltero;21850000;3;otros;A;malo
1994857;56;mayor;dependiente;9;terciaria;casado;10300000;9;otros;C;malo
1855854;54;adulto;independiente;14;primaria;casado;9100000;4;vivienda;B;bueno
1418246;64;mayor;independiente;6;secundaria;soltero;30550000;6;otros;C;malo
1178014;24;joven;independiente;7;secundaria;casado;11350000;2;vivienda;C;malo
1421523;23;joven;dependiente;5;secundaria;soltero;12800000;7;consumo;C;malo
1812622;50;adulto;dependiente;5;terciaria;casado;24450000;5;consumo;C;bueno
1994879;49;adulto;independiente;14;secundaria;soltero;38650000;9;capital de trabajo;A;bueno
3504248;56;mayor;independiente;10;primaria;casado;19950000;8;consumo;A;bueno
1294542;35;joven-adulto;dependiente;8;primaria;soltero;36050000;5;otros;A;bueno
1304594;36;joven-adulto;independiente;8;primaria;soltero;25250000;3;capital de trabajo;B;malo
1304690;30;joven-adulto;independiente;2;terciaria;soltero;31150000;7;vivienda;B;bueno
1838444;47;adulto;independiente;9;secundaria;casado;29850000;3;otros;A;bueno
1327113;37;joven-adulto;independiente;14;primaria;casado;15000000;9;vivienda;A;bueno
2649788;42;adulto;independiente;14;primaria;casado;23550000;3;capital de trabajo;C;malo
1985659;43;adulto;dependiente;10;secundaria;casado;15350000;1;capital de trabajo;C;malo
2125161;56;mayor;independiente;9;terciaria;soltero;3000000;1;vehiculo;C;malo
1331576;63;mayor;independiente;13;primaria;casado;27950000;3;consumo;C;malo
2662710;38;joven-adulto;independiente;9;secundaria;soltero;5100000;7;vehiculo;A;malo
3748231;57;mayor;dependiente;15;terciaria;casado;12750000;6;vivienda;A;bueno
2178592;35;joven-adulto;independiente;13;primaria;soltero;37050000;5;vivienda;B;bueno
1339580;31;joven-adulto;independiente;2;primaria;casado;27850000;1;otros;C;malo
1950898;50;adulto;independiente;8;terciaria;soltero;9300000;6;consumo;A;bueno
1840483;53;adulto;dependiente;7;primaria;casado;21050000;7;otros;A;bueno
1674754;36;joven-adulto;dependiente;3;primaria;casado;30250000;4;vehiculo;B;bueno
1834552;26;joven;independiente;11;secundaria;casado;22850000;5;vehiculo;A;bueno
1235807;50;adulto;dependiente;6;secundaria;soltero;20350000;3;consumo;A;bueno
1082212;33;joven-adulto;dependiente;3;primaria;soltero;21650000;2;consumo;C;malo
1466307;52;adulto;dependiente;8;terciaria;casado;9500000;8;vivienda;A;bueno
1028819;42;adulto;dependiente;1;primaria;soltero;25650000;2;vehiculo;C;malo
1017001;19;joven;independiente;3;secundaria;soltero;25250000;9;vehiculo;A;malo
3404236;40;joven-adulto;dependiente;2;secundaria;casado;9900000;5;capital de trabajo;B;bueno
2257083;62;mayor;independiente;13;terciaria;soltero;32150000;7;vehiculo;C;malo
3402912;56;mayor;dependiente;1;secundaria;casado;20850000;2;vivienda;A;bueno
3000023;25;joven;dependiente;2;terciaria;soltero;14600000;6;capital de trabajo;C;malo
1988272;36;joven-adulto;independiente;10;terciaria;casado;10850000;7;otros;A;bueno
2565301;52;adulto;independiente;10;secundaria;soltero;14900000;1;otros;C;malo
1918006;25;joven;independiente;1;primaria;casado;17050000;7;vivienda;C;malo
2817023;27;joven;dependiente;9;terciaria;casado;22850000;9;vehiculo;A;bueno
2618005;61;mayor;dependiente;10;primaria;casado;29150000;8;capital de trabajo;A;bueno
1419524;19;joven;independiente;5;terciaria;soltero;13700000;4;vehiculo;C;malo
3416729;32;joven-adulto;dependiente;2;secundaria;soltero;6000000;7;vivienda;A;bueno
1089102;25;joven;dependiente;12;secundaria;soltero;24050000;1;vehiculo;A;bueno
4704417;61;mayor;dependiente;15;secundaria;soltero;36650000;4;capital de trabajo;A;bueno
2203021;34;joven-adulto;dependiente;1;terciaria;casado;16450000;6;consumo;A;bueno
2625819;31;joven-adulto;independiente;11;primaria;soltero;12150000;6;vivienda;B;bueno
1536790;47;adulto;independiente;3;terciaria;casado;14900000;4;otros;C;malo
1748539;48;adulto;independiente;15;terciaria;soltero;19150000;3;vehiculo;B;malo
2021127;35;joven-adulto;dependiente;6;primaria;soltero;35050000;1;consumo;A;bueno
2049886;38;joven-adulto;dependiente;8;primaria;soltero;25850000;4;vehiculo;A;bueno
3253487;40;joven-adulto;dependiente;10;secundaria;soltero;24850000;1;otros;A;bueno
1385862;49;adulto;dependiente;8;secundaria;casado;3400000;9;vivienda;B;bueno
2128167;43;adulto;independiente;4;terciaria;soltero;13550000;4;consumo;B;malo
3457279;26;joven;dependiente;14;terciaria;casado;10200000;1;consumo;C;malo
3687540;50;adulto;independiente;9;primaria;casado;39950000;8;consumo;B;bueno
1109691;52;adulto;dependiente;3;terciaria;casado;11000000;8;vehiculo;B;malo
1414632;31;joven-adulto;dependiente;10;secundaria;soltero;20250000;3;capital de trabajo;C;bueno
1536797;48;adulto;independiente;10;primaria;soltero;35450000;9;capital de trabajo;B;bueno
1527203;35;joven-adulto;dependiente;15;terciaria;soltero;12100000;7;otros;C;malo
3257701;41;adulto;independiente;6;terciaria;casado;12050000;1;capital de trabajo;B;bueno
1331528;21;joven;independiente;11;secundaria;soltero;2900000;3;otros;A;malo
2056786;38;joven-adulto;dependiente;14;secundaria;casado;14600000;8;capital de trabajo;B;bueno
2420848;61;mayor;dependiente;1;secundaria;casado;14600000;4;consumo;A;bueno
1882477;28;joven-adulto;independiente;4;secundaria;soltero;12750000;1;vehiculo;C;malo
1971629;51;adulto;independiente;13;primaria;soltero;12500000;5;vehiculo;B;malo
2001331;39;joven-adulto;independiente;10;terciaria;soltero;11900000;2;consumo;B;malo
2009960;63;mayor;dependiente;8;terciaria;casado;2000000;1;consumo;A;bueno
2049716;40;joven-adulto;independiente;4;secundaria;casado;5000000;7;consumo;C;bueno
1818992;24;joven;dependiente;10;secundaria;casado;23150000;2;otros;A;bueno
3355667;52;adulto;dependiente;9;terciaria;soltero;26850000;5;capital de trabajo;B;malo
2106090;47;adulto;independiente;4;primaria;soltero;4700000;7;capital de trabajo;A;malo
2153978;38;joven-adulto;dependiente;2;secundaria;soltero;34850000;4;consumo;B;bueno
1008477;53;adulto;dependiente;6;terciaria;casado;13150000;7;vivienda;B;bueno
2656212;37;joven-adulto;independiente;4;secundaria;casado;19150000;2;consumo;C;malo
1008579;58;mayor;dependiente;4;primaria;casado;13100000;1;vehiculo;B;malo
1286519;61;mayor;dependiente;7;secundaria;casado;15050000;6;vehiculo;A;bueno
1061589;38;joven-adulto;dependiente;1;secundaria;casado;34050000;4;vehiculo;B;bueno
1764711;20;joven;dependiente;15;secundaria;soltero;12400000;9;capital de trabajo;A;bueno
1007737;49;adulto;dependiente;7;secundaria;casado;31150000;9;otros;B;bueno
3222949;41;adulto;independiente;4;terciaria;soltero;31050000;1;consumo;B;bueno
2904191;54;adulto;independiente;3;secundaria;casado;22350000;9;vivienda;C;malo
1228975;48;adulto;dependiente;12;secundaria;casado;15250000;9;vivienda;B;bueno
1508129;21;joven;independiente;10;primaria;casado;10950000;1;consumo;B;bueno
5195637;32;joven-adulto;independiente;3;primaria;casado;23950000;1;vivienda;A;malo
1833639;25;joven;independiente;15;secundaria;casado;9000000;8;otros;C;malo
1224701;30;joven-adulto;dependiente;14;primaria;casado;21550000;3;vehiculo;C;bueno
1866511;34;joven-adulto;dependiente;5;secundaria;casado;26150000;8;vehiculo;B;bueno
2203265;53;adulto;independiente;1;primaria;casado;20650000;7;capital de trabajo;A;bueno
3311677;63;mayor;independiente;14;secundaria;soltero;27350000;3;vehiculo;B;malo
2572686;37;joven-adulto;independiente;10;terciaria;soltero;26550000;2;otros;C;malo
2870363;63;mayor;dependiente;15;primaria;casado;37250000;1;consumo;B;bueno
2805727;24;joven;dependiente;2;secundaria;casado;33750000;7;vivienda;A;bueno
1930076;34;joven-adulto;independiente;14;terciaria;casado;27650000;7;otros;A;bueno
1679944;44;adulto;independiente;9;terciaria;soltero;35050000;7;vivienda;B;bueno
2327575;40;joven-adulto;independiente;6;terciaria;casado;16650000;9;capital de trabajo;B;bueno
1201104;26;joven;dependiente;7;terciaria;soltero;27750000;1;consumo;A;bueno
2131292;44;adulto;independiente;14;secundaria;soltero;32050000;5;capital de trabajo;B;bueno
1462424;43;adulto;dependiente;14;secundaria;soltero;16250000;6;otros;A;bueno
2660741;46;adulto;independiente;2;secundaria;soltero;3100000;8;vivienda;B;malo
2231097;46;adulto;independiente;2;secundaria;casado;24750000;4;consumo;B;bueno
2660792;48;adulto;independiente;7;terciaria;soltero;32350000;5;vivienda;A;bueno
2669135;47;adulto;independiente;12;secundaria;casado;13000000;8;otros;B;bueno
2122188;57;mayor;dependiente;14;primaria;casado;18950000;6;vivienda;A;bueno
1105669;21;joven;independiente;8;primaria;soltero;27450000;2;vivienda;A;bueno
1280052;44;adulto;dependiente;7;secundaria;soltero;40150000;5;otros;B;bueno
1343092;28;joven-adulto;dependiente;8;terciaria;soltero;6400000;5;vehiculo;B;malo
2399817;52;adulto;dependiente;2;secundaria;soltero;6600000;8;vivienda;C;malo
1394740;64;mayor;independiente;9;secundaria;soltero;22150000;1;consumo;A;malo
1875626;48;adulto;independiente;1;terciaria;casado;17350000;6;capital de trabajo;C;malo
1518680;31;joven-adulto;independiente;12;terciaria;soltero;15450000;4;vivienda;B;bueno
1409811;46;adulto;dependiente;7;secundaria;soltero;3200000;8;vehiculo;C;malo
1010266;60;mayor;dependiente;14;secundaria;casado;10100000;1;capital de trabajo;B;bueno
2177361;35;joven-adulto;independiente;15;secundaria;casado;5200000;5;vehiculo;C;malo
2351873;51;adulto;independiente;15;terciaria;casado;30350000;1;vivienda;B;bueno
1176850;55;adulto;independiente;3;terciaria;soltero;10700000;7;capital de trabajo;A;bueno
1836482;22;joven;independiente;7;primaria;soltero;10850000;6;consumo;B;malo
1462006;60;mayor;dependiente;14;secundaria;soltero;10950000;4;consumo;B;bueno
2554037;35;joven-adulto;independiente;2;terciaria;soltero;23750000;1;otros;C;bueno
2381408;21;joven;dependiente;7;secundaria;casado;23450000;7;capital de trabajo;C;malo
1286727;18;joven;independiente;9;secundaria;soltero;2700000;1;capital de trabajo;A;bueno
3923891;31;joven-adulto;dependiente;7;primaria;soltero;8500000;7;otros;C;malo
1074379;52;adulto;dependiente;1;secundaria;casado;10600000;9;vehiculo;A;malo
2556761;29;joven-adulto;dependiente;10;primaria;soltero;11550000;6;capital de trabajo;C;malo
1778545;47;adulto;independiente;13;secundaria;casado;13500000;1;otros;A;bueno
2245245;65;mayor;dependiente;10;primaria;soltero;26850000;4;consumo;A;bueno
2625374;65;mayor;independiente;6;secundaria;casado;29650000;5;capital de trabajo;B;bueno
1836488;46;adulto;independiente;13;secundaria;casado;39650000;9;vivienda;C;bueno
1189056;30;joven-adulto;independiente;1;terciaria;soltero;37050000;8;consumo;A;bueno
1293859;65;mayor;dependiente;3;primaria;casado;10800000;9;otros;C;bueno
1229217;53;adulto;independiente;2;secundaria;casado;39350000;9;otros;C;malo
1929134;56;mayor;independiente;8;primaria;casado;13350000;6;consumo;B;malo
2535225;54;adulto;independiente;7;primaria;soltero;35050000;2;consumo;A;bueno
1327784;21;joven;dependiente;10;secundaria;soltero;20850000;2;vivienda;C;malo
2594786;62;mayor;dependiente;7;primaria;soltero;4900000;1;vehiculo;A;malo
2664761;56;mayor;independiente;3;primaria;soltero;28950000;1;vivienda;C;bueno
2448311;35;joven-adulto;independiente;9;terciaria;casado;30950000;2;vehiculo;A;bueno
3574355;29;joven-adulto;dependiente;8;primaria;soltero;30150000;2;vehiculo;A;bueno
1850691;64;mayor;independiente;7;primaria;soltero;11300000;9;consumo;C;bueno
2000989;57;mayor;independiente;3;terciaria;soltero;38750000;1;capital de trabajo;C;bueno
3014149;62;mayor;dependiente;8;secundaria;soltero;11800000;1;consumo;A;bueno
1276358;21;joven;independiente;7;primaria;casado;14800000;2;vehiculo;C;malo
1244993;58;mayor;independiente;12;secundaria;casado;12950000;4;consumo;B;malo
1669992;32;joven-adulto;dependiente;9;terciaria;soltero;19750000;6;capital de trabajo;C;bueno
1927301;51;adulto;independiente;4;secundaria;casado;23950000;1;otros;A;bueno
1034924;59;mayor;dependiente;4;terciaria;soltero;35550000;1;vivienda;B;bueno
1840593;36;joven-adulto;dependiente;3;secundaria;soltero;30250000;3;capital de trabajo;A;bueno
2523341;41;adulto;independiente;3;terciaria;casado;21950000;9;vehiculo;A;bueno
2864971;61;mayor;independiente;6;secundaria;casado;13750000;1;vehiculo;B;malo
1947114;58;mayor;independiente;13;terciaria;casado;31450000;7;vivienda;C;malo
1953844;40;joven-adulto;dependiente;2;terciaria;casado;24450000;1;otros;A;bueno
2640546;29;joven-adulto;independiente;11;primaria;soltero;40650000;6;capital de trabajo;C;bueno
2539097;29;joven-adulto;independiente;5;terciaria;casado;15950000;6;vehiculo;B;malo
2910310;30;joven-adulto;independiente;8;secundaria;casado;35150000;3;consumo;A;bueno
3248069;64;mayor;dependiente;6;primaria;soltero;34250000;1;otros;B;bueno
3836421;52;adulto;independiente;11;terciaria;casado;38450000;8;capital de trabajo;C;bueno
3353996;50;adulto;dependiente;5;terciaria;soltero;6700000;1;vehiculo;B;malo
2267961;43;adulto;dependiente;5;primaria;soltero;39750000;3;consumo;A;bueno
1304929;35;joven-adulto;dependiente;4;secundaria;soltero;16250000;3;vivienda;A;bueno
1819986;52;adulto;independiente;2;secundaria;soltero;16150000;2;vehiculo;C;malo
2022628;28;joven-adulto;dependiente;12;primaria;casado;33350000;5;consumo;C;malo
3644393;49;adulto;dependiente;4;primaria;casado;32250000;9;capital de trabajo;B;bueno
